322	3624
323	20855
324	480
325	5
326	92
327	1
328	1
329	1747
330	1
331	6323
332	1
333	2398
334	292
335	1
336	2322
337	3851
338	503
339	12
340	5361
341	1
342	1053
343	439
344	269
345	2082
346	2806
347	463
348	4649
349	2
350	48897
351	983
352	512
353	9
354	119
355	762
356	21
357	1
358	25
359	4
360	973
361	296
362	184
363	52
364	936
365	725
366	7184
367	5869
368	393
369	234
370	61
371	7183
372	3062
373	173
374	3
375	617
376	1081
377	15392
378	912
379	691
380	6868
381	7967
382	2659
383	36
384	2572
385	2487
386	618
387	429
388	2242
389	127
390	853
391	9
392	71
393	389
394	1577
395	1470
396	196
397	247
398	120
399	602
400	100
401	1417
402	2979
403	7286
404	259
405	8021
406	12226
407	2916
408	3678
409	277
410	352
411	210
412	136
413	1635
414	216
415	490
416	11166
417	2948
418	5770
419	2277
420	2303
421	637
422	883
423	14
424	143
425	228
426	498
427	5040
428	2457
429	101
430	3529
431	164
432	1302
433	80
434	3
435	936
436	81
437	386
438	273
439	429
440	242
441	16
442	82
443	106
444	93
445	1581
446	521
447	107
448	9975
449	8967
450	358
451	523
452	126
453	42
454	2179
455	599
456	6987
457	1897
458	556
459	805
460	17818
461	1
462	1
463	69
464	481
465	1
466	298
467	29
468	9
469	171
470	1067
471	26
472	1
473	651
474	734
475	51
476	1
477	211
478	556
479	178
480	4212
481	6217
482	1075
483	4
484	6713
485	2885
486	92
487	806
488	13
489	1676
490	885
491	102
492	2706
493	939
494	474
495	2725
496	152
497	262
498	5353
499	1
500	1
501	3
502	26206
503	2107
504	70
505	6455
506	3
507	3
508	152
509	10
510	4836
511	3568
512	1
513	1284
514	10
515	1711
516	22
517	571
518	741
519	309
520	2100
521	914
522	15
523	6381
524	5
525	11784
526	17344
527	148
528	46577
529	1348
530	1692
531	1196
532	2985
533	736
534	2360
535	242
536	12940
537	915
538	2279
539	537
540	98
541	688
542	236
543	763
544	4
545	149
546	403
547	671
548	2666
549	18
550	69
551	50
552	4914
553	1872
554	2
555	67
556	181
557	1
558	782
559	2083
560	1960
561	1905
562	25
563	49
564	137
565	4
566	341
567	3488
568	1
569	696
570	5177
571	1640
572	2
573	213
574	8
575	1497
576	280
577	88
578	75
579	594
580	818
581	1198
582	36
583	451
584	604
585	3138
586	3
587	6846
588	14
589	1748
590	1
591	25
592	311
593	59
594	709
595	3138
596	1371
597	6000
598	12981
599	898
600	1211
601	5
602	2161
603	471
604	919
605	3318
606	40
607	50
608	317
609	1896
610	342
611	5217
612	303
613	330
614	9899
615	16
616	1
617	26
618	2850
619	1
620	93
621	1
622	1717
623	555
624	432
625	697
626	77
627	298
628	27
629	325
630	515
631	1
632	335
633	198
634	354
635	6770
636	1156
637	1288
638	1
639	10
640	59
641	1
642	3460
643	2128
644	2
645	2
646	46
647	1304
648	72
649	79
650	186
651	18723
652	3
653	6089
654	49
655	2
656	666
657	1465
658	625
659	105
660	982
661	8
662	1444
663	53
664	1
665	1
666	10
667	1
668	1912
669	17
670	97
671	7
672	1
673	132
674	403
675	1
676	5121
677	219
678	118
679	143
680	277
681	4
682	22
683	5118
684	2869
685	735
686	23
687	4
688	7
689	1766
690	40
691	640
692	4970
693	48
694	2506
695	209
696	353
697	2147
698	447
699	133
700	827
701	4423
702	422
703	789
704	3382
705	2357
706	173
707	391
708	1
709	3087
710	3186
711	1865
712	10
713	7
714	2231
715	557
716	222
717	1407
718	113
719	3931
720	3486
721	1267
722	2357
723	432
724	29
725	218
726	273
727	1
728	1
729	60
730	395
731	4301
732	1048
733	846
734	801
735	464
736	3247
737	30
738	300
739	838
740	683
741	1594
742	3635
743	3868
744	16
745	914
746	928
747	1674
748	270
749	159
750	106
751	1
752	109
753	2532
754	45
755	721
756	443
757	3
758	941
759	455
760	287
761	5
762	1877
763	1833
764	13
765	285
766	394
767	184
768	54
769	539
770	134
771	1817
772	4724
773	940
774	614
775	73
776	4939
777	44
778	132
779	3444
780	129
781	3418
782	795
783	1181
784	6097
785	227
786	42
787	70
788	1743
789	966
790	1869
791	8
792	1506
793	13635
794	902
795	2576
796	1933
797	74
798	3162
799	4013
800	3845
801	247
802	605
803	450
804	305
805	418
806	31
807	3234
808	2464
809	1215
810	682
811	145
812	168
813	2529
814	40
815	317
816	14
817	1438
818	622
819	3005
820	118
821	2894
822	2677
823	1134
824	5
825	1
826	492
827	163
828	39
829	1063
830	496
831	280
832	1438
833	1327
834	12017
835	25
836	5521
837	521
838	493
839	1913
840	150
841	729
842	140
843	7794
844	2640
845	1
846	1246
847	10
848	12
849	232
850	11
851	1175
852	96
853	190
854	1207
855	318
856	336
857	41
858	970
859	170
860	387
861	1616
862	31
863	6
864	226
865	494
866	12
867	119
868	2427
869	1
870	1365
871	1098
872	7
873	71
874	258
875	648
876	17
877	10
878	61
879	111
880	456
881	14
882	23
883	11
884	14
885	742
886	32
887	15
888	52
889	9
890	1627
891	2547
892	22
893	34
894	158
895	178
896	49
897	18
898	32
899	1180
900	66
901	151
902	194
903	1046
904	318
905	237
906	1270
907	439
908	260
909	53
910	980
911	5
912	13
913	125
914	10
915	11028
916	9
917	344
918	4
919	9
920	262
921	9
922	3755
923	122
924	2819
925	163
926	1
927	175
928	148
929	4
930	11
931	49
932	164
933	5
934	91
935	42
936	336
937	3
938	1
939	28
940	105
941	2673
942	4
943	23
944	180
945	96
946	304
947	79
948	1
949	35
950	13
951	397
952	8
953	4234
954	222
955	117
956	217
957	5
958	9
959	1
960	74
961	17
962	584
963	27
964	520
965	3097
966	42
967	114
968	1
969	83
970	115
971	255
972	1071
973	21
974	1
975	64
976	29
977	3
978	1
979	242
980	999
981	7
982	44
983	33
984	29
985	207
986	6331
987	100
988	2
989	1130
990	288
991	176
992	151
993	5072
994	93
995	866
996	1705
997	365
998	1780
999	693
1000	1260
1001	678
1002	598
1003	1191
1004	1945
1005	662
1006	6133
1007	1044
1008	673
1009	449
1010	68
1011	2585
1012	15
1013	104
1014	1246
1015	2237
1016	85
1017	31
1018	263
1019	757
1020	154
1021	1
1022	480
1023	7
1024	5413
1025	2575
1026	2301
1027	1197
1028	808
1029	1819
1030	115
1031	435
1032	20
1033	298
1034	124
1035	166
1036	278
1037	109
1038	615
1039	4631
1040	2314
1041	31
1042	2847
1043	1
1044	75
1045	1
1046	281
1047	3017
1048	395
1049	1230
1050	62
1051	122
1052	29
1053	771
1054	21
1055	1689
1056	328
1057	33
1058	2015
1059	462
1060	230
1061	982
1062	19
1063	9
1064	5
1065	1253
1066	269
1067	22
1068	39
1069	100
1070	358
1071	2016
1072	679
1073	67
1074	9
1075	1288
1076	32
1077	16
1078	1344
1079	537
1080	362
1081	542
1082	42
1083	802
1084	21
1085	286
1086	377
1087	1
1088	11
1089	2223
1090	280
1091	1465
1092	2
1093	714
1094	188
1095	1
1096	253
1097	317
1098	10
1099	1
1100	488
1101	20
1102	826
1103	2241
1104	574
1105	825
1106	1
1107	353
1108	1
1109	1
1110	2444
1111	1646
1112	2831
1113	159
1114	19
1115	3481
1116	106
1117	1117
1118	181
1119	73
1120	721
1121	43
1122	2334
1123	187
1124	69
1125	53
1126	65
1127	57
1128	2866
1129	369
1130	195
1131	4
1132	154
1133	58
1134	13
1135	334
1136	1804
1137	9
1138	48
1139	139
1140	71
1141	1126
1142	1
1143	1226
1144	896
1145	1074
1146	3664
1147	173
1148	351
1149	1262
1150	13
1151	11
1152	1065
1153	315
1154	2175
1155	702
1156	1089
1157	6802
1158	1966
1159	285
1160	229
1161	4073
1162	3298
1163	1
1164	14
1165	43
1166	512
1167	31
1168	224
1169	3
1170	496
1171	171
1172	486
1173	2123
1174	2916
1175	405
1176	178
1177	2317
1178	1213
1179	334
1180	1211
1181	1618
1182	281
1183	112
1184	29
1185	68
1186	3160
1187	27
1188	550
1189	1347
1190	2137
1191	72
1192	681
1193	2038
1194	605
1195	4
1196	3734
1197	17
1198	31
1199	1
1200	8
1201	47
1202	169
1203	2187
1204	59
1205	2491
1206	5
1207	32
1208	909
1209	174
1210	1
1211	21
1212	93
1213	1075
1214	192
1215	3957
1216	788
1217	3
1218	7528
1219	839
1220	198
1221	13
1222	142
1223	13
1224	8
1225	2
1226	1388
1227	504
1228	150
1229	4042
1230	1295
1231	415
1232	996
1233	149
1234	5
1235	52
1236	414
1237	5
1238	328
1239	465
1240	807
1241	1316
1242	557
1243	1308
1244	730
1245	51
1246	357
1247	2838
1248	1098
1249	69
1250	162
1251	1818
1252	205
1253	488
1254	2
1255	4511
1256	31
1257	62
1258	151
1259	5639
1260	17
1261	112
1262	17
1263	755
1264	1335
1265	1169
1266	712
1267	202
1268	5
1269	1766
1270	1203
1271	1
1272	39
1273	6
1274	105
1275	167
1276	252
1277	103
1278	1
1279	624
1280	1525
1281	1109
1282	2528
1283	132
1284	15
1285	315
1286	682
1287	645
1288	1352
1289	464
1290	112
1291	103
1292	6
1293	42
1294	233
1295	2786
1296	140
1297	5
1298	1934
1299	1082
1300	169
1301	11
1302	645
1303	59
1304	2305
1305	1752
1306	575
1307	41
1308	1615
1309	1406
1310	1606
1311	139
1312	5929
1313	880
1314	268
1315	821
1316	1062
1317	90
1318	40
1319	423
1320	3276
1321	4
1322	420
1323	1276
1324	484
1325	868
1326	777
1327	91
1328	65
1329	33
1330	157
1331	4
1332	442
1333	41
1334	507
1335	10
1336	91
1337	9
1338	130
1339	5
1340	1220
1341	15
1342	81
1343	2919
1344	554
1345	73
1346	356
1347	55
1348	8
1349	409
1350	849
1351	30
1352	1595
1353	14
1354	16
1355	1436
1356	1563
1357	842
1358	2868
1359	1205
1360	1955
1361	7
1362	7
1363	198
1364	850
1365	130
1366	1360
1367	1956
1368	2428
1369	2
1370	118
1371	508
1372	181
1373	253
1374	617
1375	190
1376	729
1377	6
1378	586
1379	111
1380	31
1381	5
1382	653
1383	1
1384	1
1385	1
1386	1
1387	1337
1388	1
1389	536
1390	1552
1391	1
1392	391
1393	3904
1394	1
1395	310
1396	1
1397	174
1398	1
1399	238
1400	2592
1401	378
1402	191
1403	366
1404	6
1405	2040
1406	56
1407	572
1408	238
1409	8
1410	66
1411	370
1412	2570
1413	183
1414	1
1415	1975
1416	1293
1417	91
1418	2809
1419	1895
1420	839
1421	1952
1422	56
1423	602
1424	26
1425	712
1426	3992
1427	1629
1428	2
1429	1355
1430	1022
1431	1813
1432	419
1433	621
1434	47
1435	204
1436	206
1437	7063
1438	2133
1439	47
1440	38
1441	172
1442	84
1443	810
1444	248
1445	7
1446	9
1447	268
1448	312
1449	6
1450	28
1451	1
1452	2
1453	799
1454	130
1455	945
1456	1
1457	2
1458	1
1459	1
1460	2765
1461	490
1462	16
1463	18
1464	660
1465	11
1466	10
1467	108
1468	1
1469	1
1470	379
1471	97
1472	1103
1473	1029
1474	235
1475	9
1476	5
1477	93
1478	51
1479	414
1480	1278
1481	1
1482	1
1483	42
1484	109
1485	12
1486	603
1487	15
1488	28
1489	1775
1490	764
1491	446
1492	662
1493	14
1494	2
1495	104
1496	1
1497	38
1498	108
1499	19
1500	229
1501	75
1502	26
1503	59
1504	24
1505	1788
1506	2807
1507	451
1508	2
1509	429
1510	155
1511	234
1512	108
1513	279
1514	510
1515	102
1516	1005
1517	307
1518	1039
1519	231
1520	22
1521	164
1522	8309
1523	582
1524	84
1525	70
1526	173
1527	1557
1528	264
1529	399
1530	5
1531	117
1532	43
1533	12
1534	1807
1535	233
1536	180
1537	213
1538	59
1539	45
1540	6
1541	8
1542	668
1543	1011
1544	10
1545	10
1546	1
1547	103
1548	161
1549	107
1550	628
1551	1
1552	42
1553	4
1554	5
1555	350
1556	618
1557	7
1558	1452
1559	616
1560	388
1561	28
1562	864
1563	179
1564	277
1565	179
1566	350
1567	266
1568	283
1569	13
1570	81
1571	294
1572	1718
1573	34
1574	3
1575	196
1576	2
1577	10074
1578	882
1579	1089
1580	60
1581	1872
1582	454
1583	14
1584	52
1585	127
1586	7
1587	413
1588	91
1589	944
1590	1
1591	2
1592	1
1593	1
1594	838
1595	494
1596	1
1597	665
1598	76
1599	262
1600	4
1601	28
1602	272
1603	182
1604	2
1605	216
1606	32
1607	884
1608	54
1609	16
1610	2
1611	75
1612	533
1613	877
1614	111
1615	345
1616	11
1617	183
1618	380
1619	953
1620	101
1621	2813
1622	1
1623	25
1624	124
1625	1244
1626	12
1627	30
1628	3
1629	2637
1630	2226
1631	46
1632	555
1633	51
1634	328
1635	97
1636	635
1637	592
1638	1439
1639	28
1640	14
1641	731
1642	74
1643	2595
1644	22
1645	132
1646	50
1647	144
1648	2371
1649	91
1650	203
1651	993
1652	33
1653	99
1654	18
1655	694
1656	10
1657	125
1658	279
1659	52
1660	7
1661	1
1662	15
1663	341
1664	10
1665	15
1666	2
1667	1
1668	720
1669	362
1670	89
1671	61
1672	2
1673	4486
1674	1
1675	1
1676	147
1677	421
1678	71
1679	1217
1680	1
1681	544
1682	115
1683	105
1684	415
1685	1516
1686	196
1687	426
1688	271
1689	2321
1690	134
1691	14
1692	88
1693	416
1694	706
1695	47
1696	293
1697	293
1698	1
1699	1
1700	366
1701	100
1702	260
1703	1
1704	1215
1705	18
1706	387
1707	17
1708	940
1709	2028
1710	205
1711	61
1712	7
1713	268
1714	124
1715	407
1716	10
1717	298
1718	322
1719	272
1720	33
1721	2640
1722	398
1723	3
1724	1677
1725	5124
1726	239
1727	884
1728	1384
1729	196
1730	4770
1731	129
1732	5540
1733	65
1734	2250
1735	490
1736	162
1737	41
1738	3063
1739	9
1740	947
1741	57
1742	1
1743	72
1744	16
1745	1039
1746	830
1747	381
1748	13
1749	9
1750	256
1751	199
1752	1316
1753	65
1754	162
1755	85
1756	583
1757	955
1758	51
1759	607
1760	2321
1761	270
1762	6
1763	19
1764	1
1765	6
1766	171
1767	122
1768	42
1769	116
1770	106
1771	19
1772	232
1773	1
1774	15
1775	46
1776	338
1777	157
1778	1
1779	1
1780	65
1781	2
1782	201
1783	1228
1784	18
1785	153
1786	1
1787	1
1788	1018
1789	13
1790	877
1791	201
1792	325
1793	73
1794	50
1795	154
1796	184
1797	1
1798	1
1799	206
1800	1
1801	1554
1802	389
1803	3215
1804	1284
1805	988
1806	2
1807	77
1808	2
1809	540
1810	130
1811	760
1812	69
1813	796
1814	126
1815	18
1816	25
1817	3
1818	1
1819	10
1820	12
1821	266
1822	54
1823	1174
1824	1
1825	5
1826	1
1827	196
1828	1
1829	1
1830	333
1831	131
1832	37
1833	691
1834	5
1835	1
1836	3071
1837	1
1838	338
1839	67
1840	176
1841	241
1842	482
1843	55
1844	1
1845	1
1846	1
1847	1521
1848	80
1849	2
1850	750
1851	3
1852	947
1853	271
1854	7
1855	3
1856	14
1857	98
1858	13
1859	924
1860	538
1861	3
1862	5138
1863	1180
1864	730
1865	328
1866	1
1867	101
1868	9
1869	76
1870	1009
1871	1
1872	427
1873	1868
1874	3
1875	328
1876	313
1877	1028
1878	5
1879	111
1880	782
1881	55
1882	100
1883	1
1884	3
1885	66
1886	80
1887	53
1888	44
1889	1406
1890	12
1891	1275
1892	9
1893	723
1894	123
1895	32
1896	107
1897	79
1898	1006
1899	193
1900	2
1901	219
1902	172
1903	29
1904	123
1905	9
1906	20
1907	397
1908	5
1909	45
1910	3
1911	154
1912	73
1913	7
1914	6
1915	271
1916	26
1917	242
1918	195
1919	401
1920	1
1921	249
1922	4
1923	98
1924	69
1925	1398
1926	272
1927	16
1928	1194
1929	151
1930	32
1931	371
1932	402
1933	1057
1934	1
1935	2217
1936	16
1937	196
1938	17
1939	280
1940	165
1941	16
1942	179
1943	30
1944	76
1945	12
1946	4
1947	729
1948	309
1949	1
1950	5
1951	21
1952	21
1953	10
1954	635
1955	110
1956	401
1957	2633
1958	83
1959	2
1960	186
1961	702
1962	2112
1963	188
1964	595
1965	971
1966	1
1967	85
1968	19
1969	18
1970	76
1971	209
1972	239
1973	96
1974	35
1975	273
1976	9
1977	173
1978	18
1979	306
1980	756
1981	13
1982	87
1983	30
1984	55
1985	1231
1986	1494
1987	99
1988	7
1989	7
1990	61
1991	18
1992	10
1993	1131
1994	182
1995	27
1996	1
1997	29
1998	124
1999	26
2000	795
2001	15
2002	1044
2003	70
2004	16
2005	192
2006	34
2007	67
2008	48
2009	934
2010	682
2011	198
2012	140
2013	123
2014	223
2015	102
2016	147
2017	716
2018	458
2019	237
2020	167
2021	181
2022	50
2023	1443
2024	461
2025	536
2026	694
2027	5
2028	1501
2029	267
2030	776
2031	113
2032	1616
2033	1
2034	307
2035	94
2036	13
2037	412
2038	348
2039	1090
2040	1
2041	82
2042	44
2043	10
2044	529
2045	773
2046	475
2047	140
2048	7
2049	14
2050	33
2051	10
2052	1
2053	32
2054	5
2055	17
2056	498
2057	2
2058	17
2059	57
2060	27
2061	87
2062	822
2063	2
2064	893
2065	1
2066	31
2067	71
2068	2
2069	356
2070	233
2071	23
2072	154
2073	67
2074	658
2075	1002
2076	2
2077	91
2078	630
2079	7
2080	45
2081	570
2082	7
2083	2882
2084	497
2085	1
2086	5
2087	2
2088	67
2089	277
2090	120
2091	48
2092	16
2093	525
2094	131
2095	3
2096	268
2097	1013
2098	72
2099	40
2100	1640
2101	92
2102	3
2103	20
2104	8
2105	208
2106	1405
2107	185
2108	718
2109	117
2110	32
2111	13
2112	56
2113	273
2114	14
2115	2693
2116	4590
2117	98
2118	691
2119	48
2120	758
2121	353
2122	98
2123	11
2124	921
2125	388
2126	380
2127	233
2128	28
2129	3
2130	561
2131	252
2132	29
2133	33
2134	156
2135	1159
2136	1260
2137	114
2138	12
2139	402
2140	206
2141	333
2142	339
2143	4
2144	234
2145	7
2146	50
2147	521
2148	468
2149	834
2150	8
2151	2332
2152	1
2153	2284
2154	91
2155	390
2156	421
2157	9
2158	550
2159	401
2160	281
2161	17
2162	156
2163	664
2164	243
2165	1359
2166	39
2167	1730
2168	231
2169	28
2170	1035
2171	930
2172	785
2173	127
2174	1
2175	11
2176	531
2177	20
2178	33
2179	51
2180	637
2181	599
2182	157
2183	107
2184	1252
2185	524
2186	247
2187	6
2188	136
2189	144
2190	7
2191	330
2192	2
2193	161
2194	1
2195	113
2196	207
2197	360
2198	444
2199	72
2200	179
2201	10
2202	191
2203	1363
2204	56
2205	33
2206	58
2207	65
2208	401
2209	14
2210	351
2211	7
2212	882
2213	48
2214	122
2215	827
2216	179
2217	325
2218	429
2219	22
2220	294
2221	1121
2222	220
2223	19
2224	448
2225	42
2226	118
2227	3840
2228	192
2229	71
2230	2505
2231	1
2232	11
2233	2
2234	22
2235	2171
2236	634
2237	214
2238	267
2239	499
2240	33
2241	65
2242	1
2243	6
2244	80
2245	14
2246	47
2247	63
2248	3
2249	29
2250	46
2251	1
2252	36
2253	30
2254	80
2255	4
2256	1
2257	524
2258	127
2259	648
2260	73
2261	41
2262	395
2263	347
2264	48
2265	16
2266	49
2267	449
2268	221
2269	473
2270	310
2271	1291
2272	1
2273	6
2274	1
2275	8
2276	80
2277	122
2278	1
2279	3
2280	8
2281	38
2282	48
2283	253
2284	69
2285	183
2286	17
2287	1
2288	1
2289	90
2290	1
2291	96
2292	2
2293	139
2294	24
2295	16
2296	6
2297	5
2298	968
2299	89
2300	304
2301	38
2302	111
2303	29
2304	1
2305	2
2306	466
2307	159
2308	1176
2309	8
2310	1
2311	14
2312	76
2313	76
2314	1
2315	7
2316	416
2317	2
2318	338
2319	68
2320	277
2321	493
2322	17
2323	7
2324	3
2325	169
2326	79
2327	1
2328	76
2329	169
2330	89
2331	38
2332	266
2333	7
2334	93
2335	56
2336	294
2337	1
2338	79
2339	1
2340	34
2341	634
2342	5
2343	6
2344	312
2345	46
2346	1
2347	15
2348	11
2349	218
2350	5
2351	1
2352	448
2353	57
2354	246
2355	3
2356	2
2357	1028
2358	463
2359	21
2360	2549
2361	18
2362	1
2363	5300
2364	1152
2365	607
2366	344
2367	49
2368	585
2369	3
2370	3038
2371	567
2372	153
2373	6
2374	343
2375	21
2376	2842
2377	54
2378	544
2379	154
2380	48
2381	589
2382	6
2383	45
2384	10
2385	55
2386	10
2387	1296
2388	486
2389	160
2390	1
2391	29
2392	21
2393	307
2394	1229
2395	497
2396	979
2397	71
2398	15
2399	599
2400	149
2401	208
2402	57
2403	452
2404	215
2405	1559
2406	35
2407	1
2408	479
2409	239
2410	3625
2411	2504
2412	3434
2413	109
2414	192
2415	706
2416	8
2417	1413
2418	2897
2419	541
2420	393
2421	167
2422	1
2423	3
2424	697
2425	23
2426	51
2427	780
2428	794
2429	150
2430	1334
2431	1350
2432	404
2433	191
2434	5
2435	3
2436	12
2437	170
2438	2
2439	49
2440	156
2441	104
2442	210
2443	1
2444	8
2445	1
2446	29
2447	12
2448	328
2449	5
2450	17
2451	1739
2452	107
2453	41
2454	951
2455	145
2456	30
2457	1
2458	4
2459	154
2460	1566
2461	573
2462	4234
2463	8
2464	56
2465	121
2466	1280
2467	867
2468	1469
2469	18
2470	38
2471	6
2472	461
2473	294
2474	40
2475	82
2476	4
2477	2
2478	666
2479	61
2480	1256
2481	2
2482	5
2483	153
2484	145
2485	6
2486	131
2487	33
2488	6
2489	20
2490	178
2491	59
2492	195
2493	333
2494	16
2495	1678
2496	805
2497	1326
2498	210
2499	1
2500	1007
2501	1676
2502	18
2503	645
2504	76
2505	250
2506	180
2507	56
2508	981
2509	640
2510	31
2511	3
2512	93
2513	1398
2514	1061
2515	112
2516	97
2517	1378
2518	546
2519	115
2520	253
2521	156
2522	94
2523	95
2524	95
2525	571
2526	804
2527	34
2528	4
2529	399
2530	205
2531	30
2532	193
2533	5
2534	191
2535	572
2536	66
2537	375
2538	741
2539	49
2540	7
2541	4
2542	475
2543	392
2544	878
2545	133
2546	149
2547	234
2548	605
2549	49
2550	453
2551	198
2552	31
2553	24
2554	22
2555	2
2556	1
2557	74
2558	175
2559	31
2560	94
2561	14
2562	2
2563	188
2564	269
2565	325
2566	98
2567	1
2568	1102
2569	7
2570	10
2571	1
2572	236
2573	158
2574	1211
2575	11
2576	2408
2577	1
2578	593
2579	81
2580	1
2581	5
2582	489
2583	11
2584	327
2585	1
2586	18
2587	7
2588	82
2589	26
2590	70
2591	96
2592	244
2593	1
2594	2
2595	3
2596	609
2597	182
2598	641
2599	950
2600	2
2601	295
2602	358
2603	207
2604	28
2605	241
2606	132
2607	60
2608	1
2609	268
2610	37
2611	7
2612	12
2613	1
2614	2
2615	1
2616	144
2617	2
2618	43
2619	397
2620	104
2621	7
2622	1662
2623	353
2624	1
2625	10
2626	4
2627	60
2628	1
2629	2
2630	231
2631	117
2632	89
2633	185
2634	106
2635	160
2636	1
2637	54
2638	1437
2639	370
2640	93
2641	18
2642	585
2643	135
2644	251
2645	52
2646	21
2647	1
2648	3
2649	32
2650	392
2651	1
2652	5
2653	1035
2654	127
2655	1
2656	1
2657	196
2658	9
2659	7
2660	208
2661	52
2662	241
2663	24
2664	1
2665	91
2666	729
2667	2
2668	80
2669	1772
2670	709
2671	208
2672	43
2673	833
2674	32
2675	1074
2676	590
2677	1
2678	19
2679	17
2680	17
2681	38
2682	132
2683	1
2684	94
2685	60
2686	127
2687	1
2688	971
2689	37
2690	19
2691	53
2692	54
2693	110
2694	87
2695	1
2696	1
2697	33
2698	45
2699	203
2700	99
2701	143
2702	1894
2703	53
2704	55
2705	6
2706	120
2707	974
2708	494
2709	856
2710	355
2711	36
2712	661
2713	231
2714	545
2715	288
2716	514
2717	397
2718	649
2719	740
2720	825
2721	149
2722	887
2723	330
2724	62
2725	78
2726	192
2727	26
2728	181
2729	278
2730	3067
2731	1455
2732	478
2733	438
2734	2559
2735	6
2736	301
2737	1423
2738	224
2739	81
2740	7
2741	85
2742	166
2743	202
2744	362
2745	150
2746	973
2747	270
2748	319
2749	4
2750	119
2751	1721
2752	29
2753	218
2754	383
2755	49
2756	51
2757	1210
2758	302
2759	194
2760	422
2761	14
2762	322
2763	11
2764	128
2765	3
2766	396
2767	6
2768	40
2769	187
2770	280
2771	1278
2772	107
2773	58
2774	90
2775	48
2776	48
2777	104
2778	225
2779	98
2780	595
2781	317
2782	115
2783	39
2784	15
2785	43
2786	34
2787	7
2788	11
2789	419
2790	84
2791	79
2792	176
2793	50
2794	81
2795	310
2796	65
2797	1551
2798	78
2799	503
2800	34
2801	20
2802	101
2803	167
2804	166
2805	96
2806	63
2807	22
2808	659
2809	417
2810	343
2811	2502
2812	2256
2813	3
2814	76
2815	445
2816	1053
2817	14
2818	613
2819	250
2820	152
2821	1
2822	271
2823	12
2824	2
2825	36
2826	1216
2827	90
2828	3251
2829	106
2830	91
2831	986
2832	674
2833	18
2834	142
2835	70
2836	44
2837	526
2838	17
2839	82
2840	251
2841	5
2842	447
2843	3
2844	41
2845	425
2846	5
2847	1852
2848	21
2849	60
2850	1136
2851	490
2852	371
2853	4
2854	123
2855	477
2856	30
2857	473
2858	12
2859	23
2860	193
2861	2
2862	8
2863	59
2864	135
2865	13
2866	52
2867	533
